,stabf
36254,1
29177,1
41236,0
23825,1
53762,0
21752,0
28114,0
1059,1
57558,0
53969,0
10063,0
45370,0
32215,0
54934,0
24283,0
51940,0
48687,1
26080,0
42124,0
21496,0
4893,0
29326,0
20798,0
35617,0
26291,0
30177,1
2455,0
53688,0
43901,1
16936,0
49760,0
28376,1
7943,0
50617,0
14785,1
54548,0
19312,0
44123,0
11814,0
8285,0
46538,0
20481,1
51573,1
26087,0
21476,1
54365,0
7966,1
31332,0
24227,0
58654,1
16939,1
46296,0
47527,1
612,0
53497,1
40886,1
4769,0
27761,0
20447,0
24873,1
36806,0
38101,0
29256,0
52515,0
18397,1
49298,1
34953,0
21855,1
18806,0
56908,1
46636,0
13745,0
21262,0
15406,0
21005,0
3349,1
39761,0
39117,0
52470,1
46181,0
8661,1
41229,0
17281,1
3111,0
43823,1
19320,1
40484,0
31897,1
29619,1
27906,0
8020,1
25954,0
23956,1
21068,1
53858,1
54115,0
38442,0
30583,1
39150,0
53778,0
2429,0
4049,1
41967,0
42988,0
9730,1
49669,0
40846,0
18662,1
49265,0
17131,1
45537,1
8026,0
34274,1
3825,1
47301,0
11598,0
56573,1
24486,1
54452,1
18763,1
29149,0
39530,0
58792,1
18813,0
20650,1
22041,0
32060,0
29796,0
10123,0
29209,0
52266,0
29287,0
24452,1
31788,1
32446,1
36046,1
35956,0
34942,1
13374,0
39882,1
9454,0
49134,0
29686,0
41064,0
28695,1
31183,1
7331,1
13491,1
40919,0
26555,0
13119,1
13843,0
7703,0
40100,1
17307,0
33493,1
22086,0
56851,0
50876,0
54460,0
54965,1
59641,0
33514,0
46642,0
9795,0
59413,0
35990,1
20195,0
49990,0
58925,0
43318,0
33201,0
31129,0
40595,0
16131,0
34806,0
29135,0
36305,0
50488,1
43208,0
24045,0
32418,1
1036,0
51120,0
26494,1
9726,0
14056,0
20070,0
55170,0
21601,1
8213,0
56358,1
35160,0
26488,1
14982,0
4156,1
59202,0
36807,0
40143,0
36910,0
21303,1
47358,0
57758,0
42430,1
38722,1
40689,0
58868,1
25023,1
2072,1
23133,0
37135,1
33160,1
6488,1
53208,0
7428,0
55680,1
31301,1
24313,1
4625,1
25382,0
28498,0
24333,0
27258,1
34090,1
2979,0
16754,0
28504,1
22856,0
49954,0
21949,1
2293,0
44695,0
46685,1
56978,0
15469,0
5645,0
53260,0
36936,0
46032,0
13725,1
2018,0
14224,1
12740,0
38569,0
44353,1
42228,0
8671,1
8481,1
1308,0
24407,1
18065,1
37847,1
38948,1
55848,0
38812,0
30594,0
15552,1
55030,1
22353,0
5991,0
34412,0
39716,0
44012,1
55381,0
1316,0
51722,0
31295,1
163,0
54566,0
24105,1
48500,0
50471,1
46224,0
17488,1
21410,1
20317,0
43682,0
13310,1
44909,1
47830,0
46979,0
53009,0
20442,0
51535,0
51789,1
59767,1
35643,0
34023,0
189,0
42553,0
4027,0
27487,0
35406,0
44049,1
19917,0
20767,0
17091,0
37741,1
15667,1
3786,1
22105,0
26842,1
23910,0
31939,1
37907,1
35770,1
29470,0
8949,1
19216,1
9667,1
16028,0
3007,0
48816,1
58671,1
17775,1
34678,1
9492,0
58404,1
12807,0
7505,0
751,0
15944,1
4634,0
7766,0
31815,0
6774,0
1477,1
6640,0
54706,0
33299,0
54111,0
17746,0
44457,1
5467,0
14771,0
55562,1
49314,0
34015,1
15661,0
4940,1
47890,1
31907,0
58470,0
47165,0
3286,0
49035,1
51971,0
38987,0
19681,0
39062,1
37241,1
16073,0
16480,0
18085,1
57710,0
47065,1
27276,1
19688,0
48243,1
6203,1
19880,0
19644,0
11703,0
11229,0
14132,1
8060,0
36553,1
12732,0
26341,1
21139,0
2046,1
8622,1
7369,0
43157,0
44643,1
20815,1
27962,0
40670,0
42274,1
43560,1
41261,1
33638,0
17765,0
30441,0
53781,0
41430,1
29702,1
43667,0
8546,0
59276,0
5524,1
32604,0
46848,1
58476,1
44376,0
52140,0
21666,1
8856,0
22773,0
6753,1
38084,0
41374,0
9483,1
52631,1
41333,0
46313,0
7712,0
13154,0
52436,0
2253,0
34676,0
28684,1
33953,0
18552,0
48893,0
43782,0
3232,1
42703,0
21235,1
546,0
41578,0
50005,1
32551,1
6102,1
22969,1
52346,0
53171,1
42477,1
40492,0
20379,0
29199,1
10767,0
28744,1
56634,1
59375,1
2005,1
33989,0
1495,1
11596,0
1411,1
56596,1
58734,1
38558,1
6542,0
26384,0
27786,0
55786,1
33219,0
51600,1
11796,0
31869,1
42728,1
26491,1
38751,0
15129,0
47138,0
1791,0
21379,1
37316,0
43730,0
28918,1
46443,0
18474,1
41977,0
15183,1
38058,0
59765,1
16435,0
46045,0
1725,0
14205,1
13266,0
31436,1
23733,0
10452,0
40430,0
17070,0
46988,1
10714,0
54704,1
50065,0
45862,0
59299,1
17032,0
31202,1
44369,0
14479,0
12956,1
10011,0
43424,0
600,1
19592,0
13249,0
29043,0
50305,1
17893,0
41531,0
32024,1
36543,0
35703,0
19816,1
44954,0
24496,0
25745,1
54968,0
52135,0
35281,0
26642,0
51345,1
44188,1
10628,0
4332,0
9756,0
35736,0
33626,0
5625,0
17790,0
262,0
39222,1
36083,0
4136,0
15862,0
51252,1
9092,0
40932,0
499,1
49984,1
22428,0
11498,1
27456,1
1820,0
42428,0
32136,0
14858,0
22257,0
38350,0
23436,0
56470,1
37123,1
17329,1
16919,1
2781,0
10876,0
27376,0
6331,1
37159,1
12188,0
4024,0
47703,0
56872,0
58117,1
4678,1
7573,1
34727,0
30054,0
56232,0
30334,0
28322,0
31729,1
14818,1
3935,0
35336,0
54416,0
34949,0
6483,1
27091,0
32961,1
38274,0
52662,1
1376,0
29461,0
58629,0
18095,0
1120,0
15959,0
42194,0
58414,0
25244,0
12800,1
545,1
48453,0
17721,0
24420,0
59890,0
27754,1
15671,1
5800,0
16982,0
48604,1
18982,0
8650,1
3125,0
57943,0
15459,1
21039,0
8329,0
7794,0
42945,1
45217,0
6158,0
28660,0
8989,0
22508,1
43387,0
57677,1
53240,1
14065,0
37504,0
21077,1
31143,0
58097,0
5347,0
34534,0
54553,0
23172,0
11885,1
25329,0
20744,1
32197,1
34736,1
47959,0
43704,0
58106,1
37617,1
19602,0
54293,0
17435,0
51264,1
10708,0
28121,0
49088,0
45101,1
42907,1
14619,1
25239,0
6829,0
46907,0
37007,0
42129,1
40128,0
58958,0
9484,1
31293,0
31409,0
57253,1
53672,1
4777,1
24997,1
38967,1
8425,0
23170,1
12325,1
49860,0
33097,0
59924,1
59287,0
19117,0
12708,1
30757,0
21847,0
56314,0
56648,0
25388,0
40714,0
46017,0
23229,0
38881,0
13451,0
34410,0
36704,0
37470,0
41554,1
16778,1
26147,0
12505,0
18321,0
17568,0
51781,1
2613,1
52825,0
54897,0
35345,1
22241,1
31502,1
13567,0
12399,1
45221,0
36389,1
20763,1
42552,1
16262,0
22840,0
55552,1
39176,0
32316,0
2586,0
54455,1
49573,1
2317,0
43872,0
19118,1
2789,0
6070,0
45078,0
19446,0
57565,1
29144,1
10358,0
29214,1
27429,0
51088,0
7731,0
19202,0
33463,1
44910,1
22540,0
10434,0
54768,0
18702,0
29073,1
5851,1
18070,1
31555,0
1022,0
7383,1
41847,0
55111,1
14420,0
32126,0
56323,1
10918,0
53396,1
7832,0
18607,1
57009,0
4944,0
58603,0
33533,0
7484,1
50604,1
53457,0
39930,0
26519,0
31661,1
52171,0
1721,0
58832,0
55778,0
22243,0
5642,1
11224,0
33259,0
37966,1
11476,1
9925,0
43351,1
58956,0
3505,0
50768,0
36944,1
8240,1
6305,0
50459,1
46200,1
22163,0
26822,1
14640,1
24291,0
35642,1
50180,0
2083,0
33850,0
1165,1
52429,0
27052,0
9287,0
31040,1
2521,0
31340,0
29134,0
22638,0
49284,0
41644,1
36009,0
27836,1
11738,0
48338,0
1568,0
37748,0
6016,1
38346,0
57203,1
29553,0
56600,0
52030,0
28463,0
10524,0
13780,0
47163,1
135,1
16245,1
43177,0
50222,0
14743,1
20897,0
24961,0
19786,1
1332,0
31271,0
55308,1
4029,0
38668,0
58610,1
6794,1
12607,0
50056,0
26575,0
24436,1
2959,0
19511,0
50343,1
524,0
38984,0
46008,0
54826,0
58172,1
20103,1
49147,0
10009,0
59534,0
50241,0
28020,1
50299,0
35614,0
19594,1
17925,1
17967,1
25157,0
43410,0
43590,0
8084,0
34509,0
43225,0
28928,0
25399,1
30803,0
4707,0
251,1
48599,1
48021,0
30410,1
7925,1
13681,1
45495,1
52444,0
26942,0
12269,0
18010,0
19106,1
31706,0
10312,0
57641,0
56252,0
29546,1
48839,0
32235,1
37794,0
53283,1
27851,1
56383,1
58437,0
27372,0
2644,0
17439,1
29974,0
5484,0
27310,1
59102,1
36875,0
34202,0
30756,0
48765,0
4975,1
21274,1
35630,0
22379,1
21191,0
17235,0
13659,1
46675,0
9147,0
34568,1
58745,1
23516,1
19608,1
47897,0
45033,1
55738,1
12004,1
4637,0
17887,0
43726,0
20346,0
33499,1
32673,0
14798,1
14586,1
16377,0
10716,1
59463,0
24363,0
2030,0
37752,1
25341,0
40927,0
46070,0
51800,1
4292,0
9487,0
748,1
37630,0
59456,0
2798,0
51922,0
39482,0
48791,1
24476,1
43830,0
26035,1
49184,0
12345,1
52466,0
35719,0
19552,0
44545,1
47229,1
50193,0
17272,1
32364,1
36720,1
55646,1
4855,1
40685,0
11910,0
36906,0
44344,0
53311,1
22971,1
6463,0
9236,1
22676,0
39619,1
7929,1
31562,0
49541,1
19112,0
5032,1
24814,1
44774,1
39738,0
37317,1
37707,1
54317,0
58963,0
19348,1
59086,0
32797,0
56968,0
23296,0
52238,1
25164,0
11252,1
59038,1
19137,0
12763,1
37108,1
18232,1
42853,0
7783,1
58733,0
15362,0
43773,1
49624,0
10318,0
46238,0
8903,1
41060,1
23236,0
40478,0
40666,0
26371,0
52268,0
53630,1
3310,1
13415,0
42368,0
19328,0
39607,1
43113,1
51649,0
7513,0
55547,0
34608,1
49922,0
34794,1
28754,0
7954,1
10376,1
20419,0
25575,0
21420,1
21180,0
28475,1
29407,0
51015,0
36507,0
56385,0
53362,1
9975,0
38033,0
3066,1
54444,0
6286,1
51794,1
26719,0
47562,0
42224,1
19233,0
12951,0
48741,1
54230,0
34453,0
11989,0
19667,1
11061,1
57703,0
6232,0
21118,0
49341,0
33601,0
22885,1
809,1
38155,0
9625,1
5171,0
40321,0
38822,0
20571,0
12287,1
30156,0
2121,1
28589,0
58362,0
23446,0
24932,0
21175,1
43462,1
27005,0
13091,1
40733,0
7665,0
45383,0
2261,0
50113,0
41602,0
17229,1
46658,0
30956,1
23505,0
5671,1
35899,0
1032,1
54799,0
3762,0
37061,0
52165,1
51149,1
41542,0
26168,1
19158,1
46449,0
12372,1
56662,0
38942,1
43337,0
28058,0
3783,0
17516,1
2604,0
28110,1
45213,1
23845,1
1898,1
45375,0
34071,0
7416,1
22083,0
55799,0
19248,1
34742,1
24447,1
37861,1
59415,1
6029,1
29269,0
55952,1
21800,1
55235,0
40860,1
9374,0
17671,0
25608,1
27655,0
2441,0
40969,0
38035,0
48888,1
29432,0
44535,1
7854,0
18176,0
53075,0
14462,0
7903,1
31518,1
26645,0
4176,1
4537,1
10984,0
25344,1
49782,0
21687,1
41248,0
35310,0
8764,1
51101,1
17582,0
39017,0
3200,0
438,1
28427,0
5366,0
29612,0
59953,0
39757,1
16139,0
26053,1
15477,0
9884,0
11164,0
1113,0
53445,0
7510,1
25025,0
57274,0
34863,0
5522,0
12018,0
4441,0
29079,0
36020,0
18730,1
25628,1
49697,1
50777,0
41974,0
28051,1
40433,1
44907,0
30040,0
36037,0
5664,0
2766,0
44994,0
9384,1
41730,1
47150,0
59700,0
19724,0
44624,0
41242,0
31252,1
14840,0
17179,1
22102,0
13981,0
59743,0
47798,0
12105,0
440,0
1843,0
22113,0
19513,0
29328,0
8037,0
33074,0
7305,0
27490,1
42147,0
57958,0
5532,1
44004,0
14121,0
49552,0
55177,1
58538,0
48703,0
49678,1
49865,0
53597,1
20080,0
15539,0
54843,0
41625,0
4931,1
41604,1
21597,1
58432,0
34999,1
21581,0
1523,0
54614,1
45283,0
31762,0
47082,0
57803,0
49169,1
31855,1
51912,1
42615,0
8128,1
2641,0
1387,0
50953,0
4160,0
49650,0
17355,0
28226,0
56875,0
56322,1
55292,1
24048,0
56494,1
50367,1
20508,1
55532,1
34947,0
25834,0
18877,0
19201,1
4891,0
44447,1
14142,1
55471,0
28645,0
45682,0
48391,1
24935,1
58111,1
5344,1
13427,0
11649,0
38659,0
22791,0
39508,0
41741,1
13701,0
19273,0
27482,0
49703,0
23973,0
56704,0
3684,1
40702,0
45386,0
40926,0
32327,0
36819,0
56316,1
41008,1
24592,0
40804,0
33666,1
52843,1
24563,0
53470,1
22682,0
24263,1
16298,0
14539,0
45477,0
19800,0
30869,0
8347,0
27032,0
1323,1
22693,1
39212,0
10697,0
38108,0
19709,1
54720,1
56646,1
33781,0
15023,1
51430,1
45529,0
51916,0
42117,1
57866,0
55906,0
29181,0
47268,0
13140,0
10247,0
22180,1
51085,0
26273,0
24490,0
8358,1
8414,0
47168,1
59748,1
56961,0
45568,0
59303,1
4366,0
25889,0
53146,0
24600,1
22340,1
274,0
11349,1
18675,0
9049,1
14538,0
55881,0
24404,1
40868,1
2938,0
14156,1
3851,1
9354,0
34243,0
51270,1
18221,0
13789,0
13309,1
33360,0
9081,0
45878,1
42317,0
46755,0
52967,1
45294,0
40447,0
58349,0
21859,0
32656,0
21500,1
38743,0
7387,0
12924,0
59240,0
51570,0
29090,0
5380,0
56171,0
15101,1
25246,0
4129,1
48364,0
54256,1
50713,0
58427,0
53899,0
27063,0
37038,0
29042,1
52688,0
58695,1
47761,0
33133,0
44110,0
33899,0
15432,0
27450,1
22991,0
19418,0
58324,1
32492,0
31254,0
14659,0
36580,0
23769,0
14399,0
8053,0
56347,1
24463,0
12851,0
49794,1
29542,0
1381,0
26671,0
12811,0
40707,0
35847,1
586,0
30069,1
41865,0
28597,0
32221,1
24233,0
31792,0
9708,0
47127,1
27127,1
36862,0
3198,0
11490,0
42451,0
3483,0
23709,1
37698,1
48235,0
53750,0
595,0
29246,0
3537,1
27198,1
32841,1
14473,1
29229,1
47913,1
56400,1
38803,0
41618,0
11869,1
51021,1
2980,0
41764,0
6035,1
27427,0
13290,1
25406,0
55226,1
33353,0
28835,0
30599,1
16424,0
49807,0
55418,0
25449,0
15140,0
6069,0
8314,0
9892,0
36794,1
39101,0
31353,1
21391,1
5154,0
940,0
31098,1
52859,0
10254,0
40118,1
49465,1
13594,0
23779,1
43690,0
43934,0
18274,0
55744,0
45697,0
16384,0
36938,1
11393,1
53791,0
38685,0
53519,0
25220,0
59691,0
45513,0
6495,0
51132,0
50622,1
35238,0
6725,0
26953,1
14063,0
16392,0
1235,1
24154,0
57863,1
9818,1
6962,0
3285,0
9664,0
12620,0
54404,1
6713,0
23070,0
14926,1
32185,0
9412,1
39940,0
30697,0
7904,1
7296,1
24901,0
21205,0
22611,1
26276,1
51220,1
22812,0
4498,0
23124,1
57511,0
3863,1
52505,0
40956,1
35857,1
58258,0
43071,1
20551,0
46113,1
10746,1
22306,1
50293,0
40592,0
14505,0
53986,0
20482,0
45134,0
3224,0
17421,1
861,0
30459,1
59760,0
58035,0
24130,0
20337,0
58288,0
18743,0
35580,0
34789,0
12320,0
13590,0
5526,0
55366,0
58399,0
13515,0
21673,0
42740,0
35796,0
40790,0
6812,1
33550,0
59391,0
22875,0
30394,1
59893,0
10601,0
14916,0
54328,0
27410,1
51715,1
5549,0
50995,1
50650,1
12874,0
13703,0
54484,0
30062,1
18680,0
11096,0
4365,0
28803,0
18340,0
25521,0
41662,0
48061,0
45120,0
44426,0
4813,0
57575,0
44516,1
20539,0
45957,0
6099,0
49686,0
45730,0
21444,0
51883,0
28107,0
26012,0
23756,0
41408,0
12632,0
25909,0
27971,0
55821,0
15997,0
269,1
8155,0
26760,0
15768,1
46320,1
19314,0
59105,0
72,0
21092,1
52380,0
20063,0
11222,0
36879,1
32230,1
53886,1
40454,0
1852,1
37179,1
36385,0
1567,0
14271,0
3022,1
23005,0
12323,0
49418,0
29255,1
17897,0
21396,0
49574,0
56557,0
29713,0
11172,0
28161,0
50727,0
38408,0
49861,1
29236,1
59937,0
33319,0
54008,1
14833,1
4660,0
22892,0
3602,0
33566,1
47036,0
59817,1
24594,0
26389,1
25290,0
11974,0
30186,1
35501,1
20802,0
56031,0
59561,0
55032,1
25599,0
26834,0
49165,0
18639,1
38567,0
17514,0
44631,1
57614,0
9224,1
20425,0
47583,0
43736,0
5984,0
58704,0
47207,1
47233,0
24464,1
1209,0
16793,1
34212,0
11624,0
50988,0
41636,0
9570,0
35521,0
14838,0
27898,0
23838,1
57108,1
10344,1
11525,0
26179,0
17445,0
32343,0
31751,0
22889,1
51382,1
2961,1
58501,1
22729,0
46791,1
21909,0
28632,0
50001,1
50467,1
44602,1
57964,1
24574,1
18983,0
51376,0
25491,1
22899,0
58070,1
22861,0
23200,0
9676,0
26739,0
27892,0
43850,0
36565,1
30968,0
5866,0
53138,0
6083,0
29492,0
46312,0
15840,0
21620,0
18282,1
28443,0
29975,0
55340,0
39000,1
55820,0
3521,0
47033,0
58167,1
2398,0
34235,0
39602,0
39805,0
58640,1
36658,0
11643,0
41971,0
51301,1
56037,0
32581,0
5649,0
26144,1
16658,0
26640,0
48157,0
47537,0
34009,0
55959,0
15420,1
53877,1
7656,0
9668,1
38928,0
12108,0
57451,0
19781,1
1932,0
36381,0
21888,0
38908,0
3902,1
48102,1
42731,0
59230,0
39877,0
29878,0
24222,1
5838,1
28402,1
57069,1
32493,0
56377,0
32527,0
37595,0
43563,1
39685,0
19589,0
46724,1
47295,0
49625,1
30883,0
16218,0
23227,0
22984,0
21330,0
36895,0
15713,0
15564,1
9387,1
53467,1
7218,0
43951,1
38208,0
15930,0
17896,0
11069,0
41171,1
37941,0
20277,0
4874,0
2151,0
16670,0
51123,1
54964,0
23725,1
10857,1
32957,0
26865,1
23365,0
45654,0
52263,0
35164,0
10122,1
27937,1
12549,0
18536,0
36598,1
7522,1
1061,1
41042,1
41605,0
24318,0
31929,1
32407,0
13072,0
34797,1
35663,0
25618,1
56683,0
47106,1
20658,0
43844,1
581,0
36231,0
26919,1
30843,0
49494,0
24983,0
16033,0
6433,1
55963,1
23398,0
38767,0
24500,0
41254,0
58528,0
20456,0
28890,0
19271,1
29694,1
53703,0
58261,0
11273,0
56337,1
17004,1
55304,0
882,0
14321,0
44563,0
5933,0
51890,1
53651,0
47855,1
16923,0
1327,0
53935,0
9449,0
16561,0
36995,0
58680,0
34731,1
42139,0
41963,1
48331,0
33829,1
2804,0
35497,0
7835,0
43990,1
50290,0
15873,0
10666,0
30548,1
19856,1
56838,1
11397,0
34279,1
348,0
41153,0
53006,1
51470,1
7232,0
35106,0
13177,0
26129,1
59407,0
23504,0
43278,0
41484,0
14349,0
4962,1
23299,0
25755,0
28535,1
37462,0
51089,1
20431,1
58622,1
20471,1
29851,0
9545,0
27812,0
31881,0
26047,0
23908,1
3948,1
50478,0
34025,0
42871,0
3350,1
51548,0
40340,0
59445,1
54464,1
45363,1
21150,0
24765,0
48795,1
18171,1
53870,0
5045,0
59727,0
2805,0
1818,1
7316,0
15014,0
7578,0
53477,1
41394,0
32120,1
40663,1
1552,1
1473,0
36591,0
58462,0
28965,1
41418,1
38720,0
27145,0
32018,0
22036,0
22998,0
32370,0
14039,0
24815,1
18824,0
28007,1
2670,0
41611,1
1350,0
23163,1
37932,0
29600,1
24790,1
27025,0
6047,0
25457,0
17633,1
51077,1
13856,0
2662,1
22753,1
6403,1
14285,0
56010,0
25600,1
38699,0
28726,0
53456,1
35675,1
42808,0
22631,1
55462,1
4737,1
44958,1
33413,0
5736,0
36633,0
14965,1
47156,1
49216,1
1853,1
23670,0
58483,0
59750,0
31067,1
12436,0
45978,1
57085,0
35019,0
1731,0
43625,0
9433,0
31843,0
16083,0
8470,0
53743,0
20814,0
12898,0
20615,0
36044,1
30873,1
31011,1
47056,0
59600,1
31312,0
54360,1
5878,1
46492,1
4724,0
32760,0
41756,0
30808,1
28751,0
55403,1
59,0
1799,1
26453,0
37169,1
53047,1
8042,0
23636,0
55125,0
33648,0
30015,0
13100,0
2532,0
6149,0
16156,0
32815,0
12667,1
22184,0
18758,0
1702,1
9290,0
32672,0
14079,1
37469,1
29041,1
732,0
25768,1
9981,0
41833,1
58351,1
35811,0
49234,0
28633,0
6027,0
33455,1
56272,1
9709,1
8117,1
42200,0
40898,1
50841,0
11879,0
27273,0
46835,1
17159,1
3163,1
57275,0
14070,0
58330,0
35927,0
4512,0
7709,1
12384,0
12877,0
1673,0
8994,0
26471,0
10679,0
23646,0
34373,0
32619,1
25751,0
32088,1
38531,0
43394,0
24417,0
11751,0
19712,1
25724,0
38070,1
57163,1
57632,0
24206,0
39184,0
16922,0
9609,0
51204,0
24809,1
46680,0
21812,1
6869,0
20630,0
18158,1
47131,1
54760,0
32028,1
33876,0
36571,0
22950,0
29436,1
5316,0
12356,0
55752,1
676,1
8834,0
30745,1
54504,0
59576,0
12713,0
30273,0
44276,1
12095,0
45058,1
24732,0
54570,0
52173,1
31318,0
15990,1
43507,1
2911,0
46553,1
52753,1
23286,0
16036,0
677,0
16266,1
45066,1
45452,1
14532,1
51033,0
38979,0
58899,1
50502,1
49350,0
31610,1
34141,0
16644,0
14450,0
55733,0
52205,0
45420,1
36350,0
10410,1
52414,0
35583,1
31180,0
42964,0
51493,1
50931,0
51665,0
26118,1
12566,0
26493,1
14925,1
4804,1
49758,0
18728,1
58401,0
17851,1
18030,0
50044,0
1577,0
28720,0
25132,0
22238,1
52004,1
57737,1
14385,1
35980,0
7061,0
56069,0
41516,0
10046,0
50737,1
24968,0
18918,1
42263,0
22414,0
40186,1
23281,0
15305,1
48664,0
43790,0
21395,0
30033,0
2426,0
47333,1
38546,0
59049,1
27601,0
54882,0
34356,1
53475,0
38021,0
36848,1
53215,0
14871,0
4401,0
48115,0
36964,1
27942,0
465,0
25226,1
14381,0
59761,0
50977,0
17564,0
18441,1
3047,1
22547,1
49991,0
14836,0
25087,1
10626,0
43265,0
47094,0
5308,1
11471,0
37122,1
46283,0
23513,0
19646,0
27138,0
6824,0
101,0
26723,1
55511,0
15819,1
16357,0
10272,0
1575,0
49577,1
2180,1
5385,0
48499,0
53141,0
36438,1
30047,0
4892,1
23064,0
2712,1
41742,1
34247,0
58240,1
20001,1
11716,0
8602,1
16828,1
25960,0
48191,0
54015,1
12690,0
41787,1
54840,0
14973,0
55720,0
3834,0
56013,0
47518,0
59104,1
33636,0
23891,0
2065,1
37118,1
33506,1
12187,0
26429,0
9054,0
11162,0
27431,0
59021,1
7635,0
34610,1
14177,0
21518,1
18277,1
8596,0
32941,0
58368,1
7035,1
57387,0
22613,1
35485,0
4969,0
33434,0
7865,0
35832,1
48625,0
10725,0
20772,0
18524,1
1931,0
38176,0
25864,0
27807,0
15396,0
50237,0
58273,0
10377,0
52417,0
496,0
44876,0
55461,1
5358,0
48492,0
55334,1
25647,1
31954,0
9679,0
18921,0
49082,0
48197,0
32036,0
36768,0
9626,1
1362,0
48461,1
6332,0
12145,0
55318,0
3769,0
6123,0
15755,0
20004,0
8027,0
47781,0
49993,0
49192,0
15803,0
58373,0
11955,0
56446,0
51318,0
37897,0
29563,0
59112,0
46678,0
36263,0
2266,0
28778,1
55772,1
48910,0
30260,1
4183,0
243,1
23219,0
27665,0
11953,0
57055,1
25955,1
32956,1
54200,0
59444,0
51084,0
25871,0
10760,0
35151,0
27531,0
45430,1
14943,0
40994,0
44394,0
16065,1
58292,0
28541,0
48359,0
3760,0
26174,0
5561,0
47155,0
30738,1
4450,0
4075,1
2745,0
48801,1
12971,1
41656,0
11514,0
49349,1
709,1
15993,0
30312,0
21385,0
11483,0
40162,1
11671,0
37642,1
37731,0
2528,0
14077,0
5666,0
35393,0
23927,0
18653,0
53581,0
23573,1
59010,0
33531,0
39441,0
50638,1
51086,1
17210,0
41167,0
519,0
49310,1
49071,1
29077,0
22294,0
51964,1
36949,1
34566,0
58973,0
33105,1
41470,1
45570,0
41537,1
15451,1
13052,1
38206,0
38320,1
44908,0
51943,0
53238,0
18694,0
4554,0
55763,1
36615,0
10611,1
54428,0
24272,1
11839,1
18566,0
27609,1
18185,0
2626,0
18542,1
36734,0
48024,0
51106,1
56101,1
16553,1
11056,0
31435,0
866,0
54859,1
19381,0
23778,0
13881,0
11467,1
5035,0
59417,1
20778,0
56833,0
37745,0
59804,0
55110,0
15653,0
41775,0
26320,1
24601,1
15465,0
6728,0
26202,0
9825,0
55846,0
56937,0
49102,1
42420,0
20822,0
46090,1
45183,1
22365,0
8574,1
38044,1
27300,0
32880,1
48648,0
40148,0
33737,0
13163,1
39819,0
41810,0
26176,1
20718,0
39479,1
54572,0
41541,0
12565,1
22919,1
58153,0
7455,1
18933,1
53592,1
3050,0
51643,0
38446,0
52606,1
33933,1
29248,1
31346,1
25941,0
10442,0
52201,0
33670,0
58657,0
57432,1
56594,0
7215,0
10933,0
6109,0
12158,0
50302,0
4392,1
34769,0
36881,1
2557,0
19332,0
48695,1
23234,1
58186,0
34963,0
27000,0
27619,0
9319,0
49210,0
34758,1
8794,1
58681,0
36857,0
6802,0
27104,0
54186,1
4626,0
52574,1
56111,0
32846,0
52918,1
52890,0
21710,0
59252,0
7935,0
5992,1
48384,1
2777,0
29606,0
32177,1
49751,0
22959,0
29490,1
13523,1
45923,1
38662,1
8667,0
30230,0
51283,0
44618,1
56788,0
35683,0
23401,1
7580,1
843,0
31741,1
58583,0
15712,0
24754,0
11015,0
37339,1
15189,0
23751,0
3470,1
16640,0
53736,0
28878,0
13362,1
22854,1
55593,0
8475,1
54574,1
27031,0
7307,0
18821,0
9390,0
11051,0
53673,0
45151,0
22360,1
7556,0
11326,1
10775,0
17478,0
1469,0
53259,0
7113,0
6043,0
59847,0
30405,0
49181,0
38542,1
19956,1
50258,1
18082,0
46251,0
35084,0
50474,0
13067,1
56764,1
22120,1
16576,0
44829,0
15113,1
58174,0
22173,1
21910,0
10932,0
31187,0
11704,0
56814,1
15697,0
24481,0
25713,0
32086,0
26602,1
43130,0
56223,1
24616,1
10982,1
20247,0
40750,1
18453,0
26592,1
4120,1
33053,0
35991,0
22431,1
3057,0
10859,1
35836,0
28208,0
47085,0
267,1
18925,0
5156,0
8538,0
27756,0
55433,1
36516,1
13389,1
32997,0
2435,1
54537,1
36800,0
10623,0
35962,0
16078,0
31544,1
38120,0
37116,1
43274,1
53659,1
55114,1
26262,0
24469,0
55011,0
13602,0
16984,0
30726,1
42898,0
47920,0
54382,0
27445,0
23498,1
13167,0
22053,0
40474,0
37357,0
11044,0
57355,0
32962,0
37404,1
54289,0
13295,0
45815,0
39281,0
1014,1
16960,0
52196,0
2698,0
25031,1
42215,0
11661,1
20262,0
6435,0
52626,0
48346,0
40461,1
33629,1
31197,0
32192,0
25953,1
25272,0
46278,0
33252,1
59487,0
29446,0
43763,0
20810,1
54380,0
4001,1
45783,0
36717,0
31198,0
50557,0
4395,0
39107,0
16229,0
410,1
53185,0
21799,1
35704,0
10743,0
43768,1
6315,1
10594,0
32586,0
8866,0
40497,1
58800,0
22271,0
43732,1
57551,1
39673,1
22247,0
9468,0
41221,0
59574,0
21065,1
45086,0
30474,0
54232,1
47879,0
45960,0
55405,0
51443,1
55412,0
2799,0
30997,0
58783,0
52095,0
38140,1
48970,0
33390,0
51390,1
18426,0
16585,0
25658,1
44644,0
18032,0
20821,0
20042,0
26955,0
41393,1
3406,0
41186,1
30707,0
31284,0
4889,1
7508,0
46581,0
28034,0
50004,0
44415,0
54677,1
53666,1
37219,0
15135,0
49647,0
40308,0
27660,0
50308,0
34747,0
44809,1
59312,0
55117,0
13036,0
